id	table	status	signature_key	learned_sequence	current_count	current_total	dominant_count	dominant_sequence	sample_image_id	sample_id	updated_at	note
572	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+j:1|e:1+f:1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+j:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+j:1#1	94	img94-m51	2026-07-13 00:33:45
576	molecule_order_patterns	ok	a:1+a:1+c:1+m:1|a:1+c:1+m:1|c:2+e:1+g:1|e:1|e:1|e:1+h:1	a:1+c:1+m:1#1 a:1+a:1+c:1+m:1#1 c:2+e:1+g:1#1 e:1#2 e:1#1 e:1+h:1#1	1	1	1	a:1+c:1+m:1#1 a:1+a:1+c:1+m:1#1 c:2+e:1+g:1#1 e:1#2 e:1#1 e:1+h:1#1	94	img94-m52	2026-07-13 00:36:49
577	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+c:2|a:1+a:1+c:1+m:1|c:1|c:1|c:2+e:1+g:1|e:1|e:1+e:1+g:1|e:1+e:1+g:1|e:1+h:1|f:1+j:1	e:1+e:1+g:1#2 c:1#2 a:1+a:1+b:1+c:1+c:2#1 e:1+e:1+g:1#1 c:1#1 f:1+j:1#1 a:1+a:1+c:1+m:1#1 c:2+e:1+g:1#1 e:1#1 e:1+h:1#1	1	1	1	e:1+e:1+g:1#2 c:1#2 a:1+a:1+b:1+c:1+c:2#1 e:1+e:1+g:1#1 c:1#1 f:1+j:1#1 a:1+a:1+c:1+m:1#1 c:2+e:1+g:1#1 e:1#1 e:1+h:1#1	94	img94-m58	2026-07-13 00:36:49
578	molecule_order_patterns	ok	a:1+a:1+c:1+m:1|a:1+a:1+c:1+m:1|c:1|c:1|c:2+e:1+g:1|e:1+e:1+g:1|e:1+h:1	c:1#2 a:1+a:1+c:1+m:1#1 c:2+e:1+g:1#1 c:1#1 a:1+a:1+c:1+m:1#2 e:1+e:1+g:1#1 e:1+h:1#1	1	1	1	c:1#2 a:1+a:1+c:1+m:1#1 c:2+e:1+g:1#1 c:1#1 a:1+a:1+c:1+m:1#2 e:1+e:1+g:1#1 e:1+h:1#1	94	img94-m56	2026-07-13 00:41:11
580	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+j:1+k:1|e:1+f:1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+j:1+k:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+j:1+k:1#1	94	img94-m57	2026-07-13 00:41:11
584	molecule_order_patterns	ok	c:1|e:1+e:1+g:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1	7	7	7	n:1#1 e:1+e:1+g:1#1 c:1#1	94	img94-m27	2026-07-13 00:47:03
588	molecule_order_patterns	ok	e:1+e:1+g:1|e:1+h:1|n:1	n:1#1 e:1+e:1+g:1#1 e:1+h:1#1	4	4	4	n:1#1 e:1+e:1+g:1#1 e:1+h:1#1	94	img94-m13	2026-07-13 00:49:33
590	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1|a:1+a:1+c:1+m:1|c:1|e:1|e:1+e:1+g:1|n:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1#1 n:1#1 e:1+e:1+g:1#1 e:1#1 c:1#1 a:1+a:1+c:1+m:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1#1 n:1#1 e:1+e:1+g:1#1 e:1#1 c:1#1 a:1+a:1+c:1+m:1#1	94	img94-m1	2026-07-13 00:49:33
591	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1|c:1|e:1+e:1+g:1|e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+b:1+c:1+d:1+e:1#1 e:1+e:1+g:1#2 e:1+h:1#1	1	1	1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+b:1+c:1+d:1+e:1#1 e:1+e:1+g:1#2 e:1+h:1#1	94	img94-m4	2026-07-13 00:49:33
593	molecule_order_patterns	ok	c:1+f:1+h:1+i:1|e:1+f:1	e:1+f:1#1 c:1+f:1+h:1+i:1#1	1	1	1	e:1+f:1#1 c:1+f:1+h:1+i:1#1	4	img4-m9	2026-07-13 03:39:43
594	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+g:1|d:1+f:1+i:1|e:1+f:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1#1	4	img4-m3	2026-07-13 03:43:12
595	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1|c:1|e:1|e:1+e:1+g:1|e:1+h:1|f:1+j:1	c:1#1 f:1+j:1#1 a:1+a:1+b:1+c:1+e:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	1	1	1	c:1#1 f:1+j:1#1 a:1+a:1+b:1+c:1+e:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	4	img4-m4	2026-07-13 03:43:12
596	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|e:1+e:1+g:1|f:1+j:1	c:1+e:1+h:2#1 e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	2	2	2	c:1+e:1+h:2#1 e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	4	img4-m13	2026-07-13 03:43:12
597	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1+e:1+h:2|e:1+h:1	a:1+a:1+b:1+c:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#1	2	2	2	a:1+a:1+b:1+c:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#1	4	img4-m28	2026-07-13 03:43:12
598	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1|c:1+e:1+h:2|d:1+f:1+i:1|e:1+f:1	c:1#1 a:1+a:1+b:1+c:1#1 c:1#2 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	c:1#1 a:1+a:1+b:1+c:1#1 c:1#2 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	4	img4-m15	2026-07-13 03:43:12
599	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|a:1+a:1+c:1+m:1|c:1	a:1+a:1+b:1+c:1#1 c:1#1 a:1+a:1+c:1+m:1#1	1	1	1	a:1+a:1+b:1+c:1#1 c:1#1 a:1+a:1+c:1+m:1#1	4	img4-m19	2026-07-13 03:43:12
600	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1+e:1+h:2|c:2+e:1+g:1|e:1|e:1|e:1+h:1|n:1	c:1+e:1+h:2#1 a:1+a:1+b:1+c:1#1 n:1#1 c:2+e:1+g:1#1 e:1#1 e:1#2 e:1+h:1#1	1	1	1	c:1+e:1+h:2#1 a:1+a:1+b:1+c:1#1 n:1#1 c:2+e:1+g:1#1 e:1#1 e:1#2 e:1+h:1#1	4	img4-m20	2026-07-13 03:43:12
602	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|d:1+e:1+i:1|e:1+e:1+g:1|e:1+h:1	a:1+a:1+b:1+c:1#1 e:1+e:1+g:1#1 d:1+e:1+i:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1#1 e:1+e:1+g:1#1 d:1+e:1+i:1#1 e:1+h:1#1	4	img4-m1	2026-07-13 03:44:14
604	molecule_order_patterns	ok	c:1|f:1+j:1	c:1#1 f:1+j:1#1	7	7	7	c:1#1 f:1+j:1#1	4	img4-m3	2026-07-13 03:46:52
606	molecule_order_patterns	ok	a:1+a:1+c:1+m:1|c:1|e:1|e:1|e:1+h:1	e:1+h:1#1 a:1+a:1+c:1+m:1#1 e:1#1 e:1#2 c:1#1	1	1	1	e:1+h:1#1 a:1+a:1+c:1+m:1#1 e:1#1 e:1#2 c:1#1	4	img4-m6	2026-07-13 03:46:52
607	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|f:1+j:1	c:1+e:1+h:2#1 c:1#1 f:1+j:1#1	4	4	4	c:1+e:1+h:2#1 c:1#1 f:1+j:1#1	4	img4-m22	2026-07-13 04:01:06
608	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1|e:1|e:1+e:1+g:1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1#1 e:1#1 c:1#2	1	1	1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1#1 e:1#1 c:1#2	4	img4-m24	2026-07-13 04:01:06
609	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1|a:1+a:1+c:1+m:1|c:1|c:1|e:1+h:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1#1 c:1#1 a:1+a:1+c:1+m:1#1 c:1#2 e:1+h:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1#1 c:1#1 a:1+a:1+c:1+m:1#1 c:1#2 e:1+h:1#1	4	img4-m30	2026-07-13 04:06:00
610	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1|c:1|e:1+f:1|f:1+j:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1#1 c:1#1 e:1+f:1#1 f:1+j:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1#1 c:1#1 e:1+f:1#1 f:1+j:1#1	4	img4-m32	2026-07-13 04:06:00
611	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1+f:1|f:1+j:1	c:1#1 a:1+a:1+b:1+c:1#1 e:1+f:1#1 f:1+j:1#1	1	1	1	c:1#1 a:1+a:1+b:1+c:1#1 e:1+f:1#1 f:1+j:1#1	4	img4-m44	2026-07-13 04:06:00
612	molecule_order_patterns	ok	a:1+a:1+c:1+e:1+e:1+g:1+m:1|c:1|f:1+j:1	a:1+a:1+c:1+e:1+e:1+g:1+m:1#1 c:1#1 f:1+j:1#1	2	2	2	a:1+a:1+c:1+e:1+e:1+g:1+m:1#1 c:1#1 f:1+j:1#1	4	img4-m37	2026-07-13 04:06:00
613	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1#1 e:1+h:1#1	1	1	1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1#1 e:1+h:1#1	4	img4-m39	2026-07-13 04:06:00
615	molecule_order_patterns	ok	c:1|e:1|e:1+e:1+g:1|f:1+j:1	e:1+e:1+g:1#1 e:1#1 c:1#1 f:1+j:1#1	3	3	3	e:1+e:1+g:1#1 e:1#1 c:1#1 f:1+j:1#1	4	img4-m56	2026-07-13 04:06:00
616	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|e:1|e:1+e:1+g:1|e:1+h:1	a:1+a:1+b:1+c:1#1 e:1#1 e:1+e:1+g:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1#1 e:1#1 e:1+e:1+g:1#1 e:1+h:1#1	4	img4-m61	2026-07-13 04:06:00
618	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1+e:1+h:2|e:1+h:1|f:1+j:1	c:1+e:1+h:2#1 c:1#1 f:1+j:1#1 a:1+a:1+b:1+c:1#1 e:1+h:1#1	1	1	1	c:1+e:1+h:2#1 c:1#1 f:1+j:1#1 a:1+a:1+b:1+c:1#1 e:1+h:1#1	4	img4-m74	2026-07-13 04:06:00
619	molecule_order_patterns	ok	a:1+a:1+c:1+m:1|c:1|e:1|e:1+e:1+g:1|e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+c:1+m:1#1 e:1+e:1+g:1#2 e:1#1 e:1+h:1#1	2	2	2	e:1+e:1+g:1#1 c:1#1 a:1+a:1+c:1+m:1#1 e:1+e:1+g:1#2 e:1#1 e:1+h:1#1	4	img4-m86	2026-07-13 04:06:00
620	molecule_order_patterns	ok	a:1+a:1+c:1+m:1|c:1|c:1|d:1+f:1+i:1	a:1+a:1+c:1+m:1#1 c:1#1 c:1#2 d:1+f:1+i:1#1	1	1	1	a:1+a:1+c:1+m:1#1 c:1#1 c:1#2 d:1+f:1+i:1#1	4	img4-m80	2026-07-13 04:06:00
621	molecule_order_patterns	ok	a:1+a:1+c:1+m:1|c:1|c:1+e:1+h:2|e:1+h:1	a:1+a:1+c:1+m:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#1	1	1	1	a:1+a:1+c:1+m:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#1	4	img4-m33	2026-07-13 04:10:36
622	molecule_order_patterns	ok	a:1+a:1+c:1+m:1|c:1|c:1|d:1+f:1+i:1+k:1|e:1+f:1	c:1#1 a:1+a:1+c:1+m:1#1 c:1#2 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	c:1#1 a:1+a:1+c:1+m:1#1 c:1#2 e:1+f:1#1 d:1+f:1+i:1+k:1#1	4	img4-m40	2026-07-13 04:10:36
624	molecule_order_patterns	ok	c:1|c:1|c:1+e:1+h:2|e:1+e:1+g:1	e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 c:1#2	1	1	1	e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 c:1#2	4	img4-m51	2026-07-13 04:10:36
625	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1+h:1|f:1+j:1	e:1+h:1#1 a:1+a:1+b:1+c:1#1 c:1#1 f:1+j:1#1	2	2	2	e:1+h:1#1 a:1+a:1+b:1+c:1#1 c:1#1 f:1+j:1#1	4	img4-m64	2026-07-13 04:10:36
626	molecule_order_patterns	ok	c:1|c:1|c:1+e:1+h:2|f:1+j:1	c:1+e:1+h:2#1 c:1#1 f:1+j:1#1 c:1#2	1	1	1	c:1+e:1+h:2#1 c:1#1 f:1+j:1#1 c:1#2	4	img4-m58	2026-07-13 04:10:36
628	molecule_order_patterns	ok	c:1|c:1|c:1+e:1+h:2|c:1+e:1+h:2|e:1+e:1+g:1|e:1+h:1|f:1+j:1	c:1+e:1+h:2#1 c:1#1 f:1+j:1#1 e:1+e:1+g:1#1 c:1#2 c:1+e:1+h:2#2 e:1+h:1#1	1	1	1	c:1+e:1+h:2#1 c:1#1 f:1+j:1#1 e:1+e:1+g:1#1 c:1#2 c:1+e:1+h:2#2 e:1+h:1#1	4	img4-m63	2026-07-13 04:10:36
630	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1|c:1|c:1|e:1+e:1+g:1	c:1#1 a:1+a:1+b:1+c:1+e:1#1 e:1+e:1+g:1#1 c:1#2	1	1	1	c:1#1 a:1+a:1+b:1+c:1+e:1#1 e:1+e:1+g:1#1 c:1#2	4	img4-m83	2026-07-13 04:10:36
631	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1|c:1|f:1+j:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1#1 c:1#1 f:1+j:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1#1 c:1#1 f:1+j:1#1	4	img4-m87	2026-07-13 04:10:36
632	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|d:1+e:1+i:1|e:1+e:1+g:1|e:1+h:1	d:1+e:1+i:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#1	1	1	1	d:1+e:1+i:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#1	4	img4-m88	2026-07-13 04:10:36
633	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+c:2+e:1+g:1|a:1+a:1+b:1+c:1+c:2+e:1+g:1|c:1|e:1+h:1	a:1+a:1+b:1+c:1+c:2+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1+c:2+e:1+g:1#2 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1+c:2+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1+c:2+e:1+g:1#2 e:1+h:1#1	4	img4-m13	2026-07-13 06:02:52
634	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+g:1|c:1|f:1+j:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	3	img3-m59	2026-07-13 06:24:40
635	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+d:1+e:1+e:1+g:1+m:1|d:1+e:1+i:1|d:1+f:1+i:1+k:1|e:1|e:1+f:1	a:1+a:1+b:1+c:1+d:1+e:1+e:1+g:1+m:1#1 e:1#1 d:1+e:1+i:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	a:1+a:1+b:1+c:1+d:1+e:1+e:1+g:1+m:1#1 e:1#1 d:1+e:1+i:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	3	img3-m66	2026-07-13 06:29:56
636	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1|e:1|e:1+h:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	3	img3-m67	2026-07-13 06:34:31
637	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+j:1+l:1|e:1+f:1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+j:1+l:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+j:1+l:1#1	94	img94-m42	2026-07-13 06:46:25
638	molecule_order_patterns	ok	c:2+e:1+h:2|d:1+e:1+f:1+i:1+k:1	c:2+e:1+h:2#1 d:1+e:1+f:1+i:1+k:1#1	1	1	1	c:2+e:1+h:2#1 d:1+e:1+f:1+i:1+k:1#1	94	img94-m48	2026-07-13 06:56:40
642	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+b:1+c:1+c:1+d:1+e:1+e:1|a:1+a:1+b:1+c:1+e:1|c:1|c:2+e:1+g:1|e:1+h:1|f:1+j:1|n:1	n:1#1 c:2+e:1+g:1#1 e:1+h:1#1 a:1+a:1+b:1+b:1+b:1+c:1+c:1+d:1+e:1+e:1#1 a:1+a:1+b:1+c:1+e:1#1 c:1#1 f:1+j:1#1	1	1	1	n:1#1 c:2+e:1+g:1#1 e:1+h:1#1 a:1+a:1+b:1+b:1+b:1+c:1+c:1+d:1+e:1+e:1#1 a:1+a:1+b:1+c:1+e:1#1 c:1#1 f:1+j:1#1	3	img3-m136	2026-07-13 08:18:33
643	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1|e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#1 a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 e:1+h:1#1	2	2	2	e:1+e:1+g:1#1 a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 e:1+h:1#1	5	img5-m100	2026-07-13 11:05:11
646	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1|c:1|d:1+f:1+i:1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 c:1#1 d:1+f:1+i:1#1	1	1	1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 c:1#1 d:1+f:1+i:1#1	5	img5-m85	2026-07-13 11:05:11
648	molecule_order_patterns	ok	c:1|d:1+e:1+i:1|d:1+f:1+i:1+k:1|e:1+f:1|f:1+j:1	c:1#1 f:1+j:1#1 d:1+e:1+i:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	c:1#1 f:1+j:1#1 d:1+e:1+i:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	5	img5-m81	2026-07-13 11:21:19
650	molecule_order_patterns	ok	d:1+f:1+i:1+l:1|e:1+e:1+g:1|e:1+f:1|e:1+h:1	e:1+h:1#1 e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+l:1#1	1	1	1	e:1+h:1#1 e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+l:1#1	5	img5-m82	2026-07-13 11:24:40
651	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|d:1+f:1+i:1|e:1+f:1|f:1+j:1	c:1+e:1+h:2#1 e:1+f:1#1 f:1+j:1#1 c:1#1 d:1+f:1+i:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 f:1+j:1#1 c:1#1 d:1+f:1+i:1#1	5	img5-m78	2026-07-13 11:24:40
653	molecule_order_patterns	ok	e:1|e:1|e:1+h:1	e:1#2 e:1#1 e:1+h:1#1	1	1	1	e:1#2 e:1#1 e:1+h:1#1	5	img5-m77	2026-07-13 11:25:54
654	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+i:1|d:1+f:1+i:1+l:1|e:1+f:1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1 d:1+f:1+i:1+l:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1 d:1+f:1+i:1+l:1#1	5	img5-m67	2026-07-13 11:31:40
655	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1|f:1+j:1	a:1+a:1+b:1+c:1#1 e:1#1 c:1#1 f:1+j:1#1	2	2	2	a:1+a:1+b:1+c:1#1 e:1#1 c:1#1 f:1+j:1#1	5	img5-m68	2026-07-13 11:31:40
656	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1|e:1|e:1+h:1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	5	img5-m69	2026-07-13 11:31:40
658	molecule_order_patterns	ok	c:1|d:1+f:1+i:1+k:1|e:1+e:1+g:1|e:1+f:1|f:1+j:1	e:1+e:1+g:1#1 c:1#1 f:1+j:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	e:1+e:1+g:1#1 c:1#1 f:1+j:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	5	img5-m72	2026-07-13 11:31:40
660	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|a:1+c:1+i:1+m:1+n:1|e:1+h:1	a:1+c:1+i:1+m:1+n:1#1 a:1+a:1+b:1+c:1#1 e:1+h:1#1	1	1	1	a:1+c:1+i:1+m:1+n:1#1 a:1+a:1+b:1+c:1#1 e:1+h:1#1	5	img5-m71	2026-07-13 11:33:58
661	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|d:1+e:1+i:1|e:1+e:1+g:1|f:1+j:1|n:1	c:1+e:1+h:2#1 f:1+j:1#1 d:1+e:1+i:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1	1	1	1	c:1+e:1+h:2#1 f:1+j:1#1 d:1+e:1+i:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1	5	img5-m60	2026-07-13 11:33:58
662	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|a:1+c:1+m:1|e:1|e:1+h:1	a:1+c:1+m:1#1 a:1+a:1+b:1+c:1#1 e:1#1 e:1+h:1#1	1	1	1	a:1+c:1+m:1#1 a:1+a:1+b:1+c:1#1 e:1#1 e:1+h:1#1	5	img5-m64	2026-07-13 11:33:58
663	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1+e:1+h:2|e:1+h:1|e:1+h:1	e:1+h:1#1 a:1+a:1+b:1+c:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#2	1	1	1	e:1+h:1#1 a:1+a:1+b:1+c:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#2	5	img5-m66	2026-07-13 11:33:58
664	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|e:1+h:1|e:1+h:1	e:1+h:1#2 a:1+a:1+b:1+c:1#1 e:1+h:1#1	1	1	1	e:1+h:1#2 a:1+a:1+b:1+c:1#1 e:1+h:1#1	5	img5-m61	2026-07-13 11:33:58
665	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|d:1+f:1+i:1+k:1|e:1+f:1|f:1+j:1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1 c:1#1 f:1+j:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1 c:1#1 f:1+j:1#1	5	img5-m57	2026-07-13 11:35:39
666	molecule_order_patterns	ok	c:1+e:1+h:2|c:1+e:1+h:2|e:1+f:1|e:1+h:1|f:1+j:1+k:1	c:1+e:1+h:2#2 e:1+f:1#1 f:1+j:1+k:1#1 c:1+e:1+h:2#1 e:1+h:1#1	1	1	1	c:1+e:1+h:2#2 e:1+f:1#1 f:1+j:1+k:1#1 c:1+e:1+h:2#1 e:1+h:1#1	5	img5-m48	2026-07-13 11:38:15
669	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1|c:1|c:1|c:1+e:1+h:2|d:1+f:1+i:1|e:1+f:1|f:1+j:1	c:1#2 f:1+j:1#1 a:1+a:1+b:1+b:1+c:1+d:1#1 c:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	c:1#2 f:1+j:1#1 a:1+a:1+b:1+b:1+c:1+d:1#1 c:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	5	img5-m56	2026-07-13 11:38:15
672	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|d:1+f:1+i:1|e:1+e:1+g:1|e:1+f:1|f:1+j:1	e:1+e:1+g:1#1 c:1#1 f:1+j:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	e:1+e:1+g:1#1 c:1#1 f:1+j:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	5	img5-m46	2026-07-13 11:41:14
673	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+i:1+k:1|e:1+f:1|e:1+h:1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1 e:1+h:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1 e:1+h:1#1	5	img5-m44	2026-07-13 11:41:14
675	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1+e:1+h:2|d:1+f:1+i:1+l:1|e:1+f:1|e:1+h:1	a:1+a:1+b:1+c:1#1 e:1+h:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+l:1#1	1	1	1	a:1+a:1+b:1+c:1#1 e:1+h:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+l:1#1	5	img5-m48	2026-07-13 11:43:41
676	molecule_order_patterns	ok	c:1+e:1+h:2|c:1+e:1+h:2|d:1+f:1+i:1+l:1|e:1+f:1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+l:1#1 c:1+e:1+h:2#2	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+l:1#1 c:1+e:1+h:2#2	5	img5-m36	2026-07-13 11:47:43
