atom_id	image_name	token	predicted_centroid	centroid_correct	predicted_knn	knn_correct	nearest_distance	snapshot_path
5182	page-004.jpg	g:1	g:1	yes	g:1	yes	8.2729	atoms\g_1\page-004.jpg\5182.svg
5086	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5086.svg
5085	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5085.svg
5291	page-004.jpg	h:1	h:1	yes	h:1	yes	13.5918	atoms\h_1\page-004.jpg\5291.svg
4709	page-004.jpg	a:1	a:1	yes	a:1	yes	6.6034	atoms\a_1\page-004.jpg\4709.svg
4761	page-004.jpg	b:1	b:1	yes	b:1	yes	13.2000	atoms\b_1\page-004.jpg\4761.svg
4888	page-004.jpg	c:1	m:1	no	c:1	yes	26.8347	atoms\c_1\page-004.jpg\4888.svg
4710	page-004.jpg	a:1	a:1	yes	a:1	yes	7.1203	atoms\a_1\page-004.jpg\4710.svg
5082	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5082.svg
5290	page-004.jpg	h:1	h:1	yes	h:1	yes	12.2789	atoms\h_1\page-004.jpg\5290.svg
5064	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5064.svg
4863	page-004.jpg	c:1	c:1	yes	c:1	yes	29.4229	atoms\c_1\page-004.jpg\4863.svg
5317	page-004.jpg	h:2	h:2	yes	h:2	yes	13.8199	atoms\h_2\page-004.jpg\5317.svg
4862	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4862.svg
5382	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5382.svg
5473	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5473.svg
5065	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5065.svg
5176	page-004.jpg	g:1	g:1	yes	g:1	yes	8.6282	atoms\g_1\page-004.jpg\5176.svg
5066	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5066.svg
4864	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4864.svg
5067	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5067.svg
4865	page-004.jpg	c:1	c:1	yes	c:1	yes	24.6310	atoms\c_1\page-004.jpg\4865.svg
5318	page-004.jpg	h:2	h:2	yes	h:2	yes	17.0327	atoms\h_2\page-004.jpg\5318.svg
5068	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5068.svg
5288	page-004.jpg	h:1	h:1	yes	h:1	yes	10.7494	atoms\h_1\page-004.jpg\5288.svg
5063	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5063.svg
5287	page-004.jpg	h:1	h:1	yes	h:1	yes	11.5412	atoms\h_1\page-004.jpg\5287.svg
5424	page-004.jpg	a:1	a:1	yes	a:1	yes	6.8197	atoms\a_1\page-004.jpg\5424.svg
5425	page-004.jpg	b:1	b:1	yes	b:1	yes	13.2547	atoms\b_1\page-004.jpg\5425.svg
4853	page-004.jpg	c:1	c:1	yes	c:1	yes	23.3619	atoms\c_1\page-004.jpg\4853.svg
4750	page-004.jpg	a:1	a:1	yes	a:1	yes	7.7890	atoms\a_1\page-004.jpg\4750.svg
4861	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4861.svg
5381	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5381.svg
5472	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5472.svg
4895	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4895.svg
4703	page-004.jpg	a:1	a:1	yes	a:1	yes	9.3927	atoms\a_1\page-004.jpg\4703.svg
4760	page-004.jpg	b:1	b:1	yes	b:1	yes	20.0054	atoms\b_1\page-004.jpg\4760.svg
4896	page-004.jpg	c:1	m:1	no	c:1	yes	29.9129	atoms\c_1\page-004.jpg\4896.svg
4704	page-004.jpg	a:1	a:1	yes	a:1	yes	7.0138	atoms\a_1\page-004.jpg\4704.svg
4894	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4894.svg
5391	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5391.svg
5432	page-004.jpg	j:1	h:1	no	j:1	yes	18.2956	atoms\j_1\page-004.jpg\5432.svg
5464	page-004.jpg	n:1	n:1	yes	n:1	yes	19.3734	atoms\n_1\page-004.jpg\5464.svg
5090	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5090.svg
5183	page-004.jpg	g:1	g:1	yes	g:1	yes	8.6560	atoms\g_1\page-004.jpg\5183.svg
5089	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5089.svg
4893	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4893.svg
5390	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5390.svg
5433	page-004.jpg	j:1	h:1	no	j:1	yes	20.3292	atoms\j_1\page-004.jpg\5433.svg
5079	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5079.svg
4711	page-004.jpg	a:1	a:1	yes	a:1	yes	8.3009	atoms\a_1\page-004.jpg\4711.svg
5489	page-004.jpg	m:1	m:1	yes	m:1	yes	15.7656	atoms\m_1\page-004.jpg\5489.svg
4868	page-004.jpg	c:1	c:1	yes	c:1	yes	25.6183	atoms\c_1\page-004.jpg\4868.svg
4712	page-004.jpg	a:1	a:1	yes	a:1	yes	7.7118	atoms\a_1\page-004.jpg\4712.svg
5179	page-004.jpg	g:1	g:1	yes	d:1	no	10.3057	atoms\g_1\page-004.jpg\5179.svg
5078	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5078.svg
4867	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4867.svg
5386	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5386.svg
5438	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5438.svg
5084	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5084.svg
5181	page-004.jpg	g:1	g:1	yes	g:1	yes	8.8984	atoms\g_1\page-004.jpg\5181.svg
5083	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5083.svg
4889	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4889.svg
5388	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5388.svg
5436	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5436.svg
5081	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5081.svg
5180	page-004.jpg	g:1	g:1	yes	g:1	yes	8.5363	atoms\g_1\page-004.jpg\5180.svg
5080	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5080.svg
4866	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4866.svg
5387	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5387.svg
5437	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5437.svg
4952	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\4952.svg
5146	page-004.jpg	g:1	g:1	yes	g:1	yes	11.1296	atoms\g_1\page-004.jpg\5146.svg
4951	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\4951.svg
4950	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\4950.svg
5347	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5347.svg
5346	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5346.svg
5215	page-004.jpg	i:1	i:1	yes	i:1	yes	18.8585	atoms\i_1\page-004.jpg\5215.svg
5241	page-004.jpg	d:1	d:1	yes	d:1	yes	18.5231	atoms\d_1\page-004.jpg\5241.svg
5070	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5070.svg
4872	page-004.jpg	c:1	c:1	yes	c:1	yes	24.8932	atoms\c_1\page-004.jpg\4872.svg
5319	page-004.jpg	h:2	f:1	no	h:2	yes	13.5660	atoms\h_2\page-004.jpg\5319.svg
5069	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5069.svg
5384	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5384.svg
5414	page-004.jpg	k:1	k:1	yes	k:1	yes	14.1507	atoms\k_1\page-004.jpg\5414.svg
5383	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5383.svg
5223	page-004.jpg	i:1	i:1	yes	i:1	yes	13.7656	atoms\i_1\page-004.jpg\5223.svg
5248	page-004.jpg	d:1	d:1	yes	d:1	yes	13.3949	atoms\d_1\page-004.jpg\5248.svg
5077	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5077.svg
5178	page-004.jpg	g:1	g:1	yes	g:1	yes	11.2067	atoms\g_1\page-004.jpg\5178.svg
5075	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5075.svg
4869	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4869.svg
5074	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5074.svg
4870	page-004.jpg	c:1	c:1	yes	c:1	yes	22.0925	atoms\c_1\page-004.jpg\4870.svg
5320	page-004.jpg	h:2	a:1	no	h:2	yes	14.3903	atoms\h_2\page-004.jpg\5320.svg
5073	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5073.svg
5289	page-004.jpg	h:1	h:1	yes	h:1	yes	10.1422	atoms\h_1\page-004.jpg\5289.svg
5072	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5072.svg
5177	page-004.jpg	g:1	g:1	yes	g:1	yes	8.3216	atoms\g_1\page-004.jpg\5177.svg
5071	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5071.svg
4871	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4871.svg
5385	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5385.svg
5439	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5439.svg
5465	page-004.jpg	n:1	n:1	yes	n:1	yes	18.0465	atoms\n_1\page-004.jpg\5465.svg
5091	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5091.svg
5184	page-004.jpg	g:1	g:1	yes	g:1	yes	8.8581	atoms\g_1\page-004.jpg\5184.svg
5092	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5092.svg
5095	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5095.svg
4902	page-004.jpg	c:1	c:1	yes	c:1	yes	28.4251	atoms\c_1\page-004.jpg\4902.svg
5321	page-004.jpg	h:2	a:1	no	h:2	yes	14.1490	atoms\h_2\page-004.jpg\5321.svg
4903	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4903.svg
5395	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5395.svg
5441	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5441.svg
4715	page-004.jpg	a:1	a:1	yes	a:1	yes	9.0913	atoms\a_1\page-004.jpg\4715.svg
4756	page-004.jpg	b:1	b:1	yes	b:1	yes	20.7388	atoms\b_1\page-004.jpg\4756.svg
4904	page-004.jpg	c:1	c:1	yes	c:1	yes	24.8453	atoms\c_1\page-004.jpg\4904.svg
4716	page-004.jpg	a:1	a:1	yes	a:1	yes	9.0913	atoms\a_1\page-004.jpg\4716.svg
5096	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5096.svg
5292	page-004.jpg	h:1	h:1	yes	h:1	yes	8.4633	atoms\h_1\page-004.jpg\5292.svg
4897	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4897.svg
5392	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5392.svg
5224	page-004.jpg	i:1	i:1	yes	i:1	yes	13.6482	atoms\i_1\page-004.jpg\5224.svg
5249	page-004.jpg	d:1	d:1	yes	d:1	yes	13.0900	atoms\d_1\page-004.jpg\5249.svg
4900	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4900.svg
4717	page-004.jpg	a:1	a:1	yes	a:1	yes	9.0913	atoms\a_1\page-004.jpg\4717.svg
4759	page-004.jpg	b:1	b:1	yes	b:1	yes	19.2869	atoms\b_1\page-004.jpg\4759.svg
4899	page-004.jpg	c:1	n:1	no	c:1	yes	28.4297	atoms\c_1\page-004.jpg\4899.svg
4718	page-004.jpg	a:1	a:1	yes	a:1	yes	9.0913	atoms\a_1\page-004.jpg\4718.svg
4898	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4898.svg
5393	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5393.svg
5443	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5443.svg
5093	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5093.svg
5185	page-004.jpg	g:1	g:1	yes	g:1	yes	8.1675	atoms\g_1\page-004.jpg\5185.svg
5094	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5094.svg
4901	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4901.svg
5394	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5394.svg
5442	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5442.svg
5097	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5097.svg
4905	page-004.jpg	c:1	c:1	yes	c:1	yes	27.9797	atoms\c_1\page-004.jpg\4905.svg
5322	page-004.jpg	h:2	h:2	yes	h:2	yes	15.6554	atoms\h_2\page-004.jpg\5322.svg
5098	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5098.svg
5396	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5396.svg
5397	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5397.svg
5225	page-004.jpg	i:1	i:1	yes	i:1	yes	14.2438	atoms\i_1\page-004.jpg\5225.svg
5250	page-004.jpg	d:1	d:1	yes	d:1	yes	13.7550	atoms\d_1\page-004.jpg\5250.svg
5101	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5101.svg
4880	page-004.jpg	c:1	c:1	yes	c:1	yes	23.6874	atoms\c_1\page-004.jpg\4880.svg
5323	page-004.jpg	h:2	h:2	yes	h:2	yes	13.4169	atoms\h_2\page-004.jpg\5323.svg
5103	page-004.jpg	c:2	h:2	no	a:1	no	14.3999	atoms\c_2\page-004.jpg\5103.svg
5104	page-004.jpg	c:2	c:2	yes	c:2	yes	25.1235	atoms\c_2\page-004.jpg\5104.svg
5187	page-004.jpg	g:1	g:1	yes	g:1	yes	7.9016	atoms\g_1\page-004.jpg\5187.svg
5102	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5102.svg
4879	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4879.svg
5399	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5399.svg
5226	page-004.jpg	i:1	i:1	yes	i:1	yes	13.4891	atoms\i_1\page-004.jpg\5226.svg
5251	page-004.jpg	d:1	d:1	yes	d:1	yes	12.5366	atoms\d_1\page-004.jpg\5251.svg
4796	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4796.svg
5345	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5345.svg
5214	page-004.jpg	i:1	i:1	yes	i:1	yes	17.3731	atoms\i_1\page-004.jpg\5214.svg
5240	page-004.jpg	d:1	h:2	no	d:1	yes	23.1684	atoms\d_1\page-004.jpg\5240.svg
4719	page-004.jpg	a:1	a:1	yes	a:1	yes	11.0951	atoms\a_1\page-004.jpg\4719.svg
5470	page-004.jpg	m:1	m:1	yes	m:1	yes	15.3583	atoms\m_1\page-004.jpg\5470.svg
4906	page-004.jpg	c:1	n:1	no	c:1	yes	27.1768	atoms\c_1\page-004.jpg\4906.svg
4720	page-004.jpg	a:1	a:1	yes	a:1	yes	10.3878	atoms\a_1\page-004.jpg\4720.svg
4908	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4908.svg
4907	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4907.svg
5409	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5409.svg
5233	page-004.jpg	i:1	i:1	yes	i:1	yes	14.9817	atoms\i_1\page-004.jpg\5233.svg
5257	page-004.jpg	d:1	d:1	yes	d:1	yes	21.2443	atoms\d_1\page-004.jpg\5257.svg
4881	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4881.svg
5398	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5398.svg
5440	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5440.svg
5468	page-004.jpg	n:1	n:1	yes	n:1	yes	16.6153	atoms\n_1\page-004.jpg\5468.svg
5099	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5099.svg
5186	page-004.jpg	g:1	g:1	yes	g:1	yes	8.9410	atoms\g_1\page-004.jpg\5186.svg
5100	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5100.svg
5108	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5108.svg
4875	page-004.jpg	c:1	c:1	yes	c:1	yes	25.3240	atoms\c_1\page-004.jpg\4875.svg
5324	page-004.jpg	h:2	a:1	no	h:2	yes	14.6250	atoms\h_2\page-004.jpg\5324.svg
5109	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5109.svg
5400	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5400.svg
5401	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5401.svg
5230	page-004.jpg	i:1	i:1	yes	i:1	yes	16.0190	atoms\i_1\page-004.jpg\5230.svg
5252	page-004.jpg	d:1	d:1	yes	d:1	yes	23.6670	atoms\d_1\page-004.jpg\5252.svg
4878	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4878.svg
4713	page-004.jpg	a:1	a:1	yes	a:1	yes	9.0913	atoms\a_1\page-004.jpg\4713.svg
5107	page-004.jpg	e:1	n:1	no	e:1	yes	20.7744	atoms\e_1\page-004.jpg\5107.svg
4753	page-004.jpg	b:1	b:1	yes	b:1	yes	10.5327	atoms\b_1\page-004.jpg\4753.svg
4877	page-004.jpg	c:1	m:1	no	c:1	yes	25.2254	atoms\c_1\page-004.jpg\4877.svg
4714	page-004.jpg	a:1	a:1	yes	a:1	yes	9.0913	atoms\a_1\page-004.jpg\4714.svg
5105	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5105.svg
5188	page-004.jpg	g:1	g:1	yes	g:1	yes	8.5972	atoms\g_1\page-004.jpg\5188.svg
5106	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5106.svg
4876	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4876.svg
5467	page-004.jpg	n:1	n:1	yes	d:1	no	19.4524	atoms\n_1\page-004.jpg\5467.svg
5110	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5110.svg
5189	page-004.jpg	g:1	g:1	yes	g:1	yes	10.5454	atoms\g_1\page-004.jpg\5189.svg
5111	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5111.svg
4874	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4874.svg
5112	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5112.svg
4873	page-004.jpg	c:1	n:1	no	c:1	yes	23.2496	atoms\c_1\page-004.jpg\4873.svg
5325	page-004.jpg	h:2	a:1	no	h:2	yes	13.9169	atoms\h_2\page-004.jpg\5325.svg
5113	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5113.svg
5293	page-004.jpg	h:1	h:1	yes	h:1	yes	18.3994	atoms\h_1\page-004.jpg\5293.svg
5131	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5131.svg
4911	page-004.jpg	c:1	c:1	yes	c:1	yes	25.2726	atoms\c_1\page-004.jpg\4911.svg
5329	page-004.jpg	h:2	a:1	no	h:2	yes	17.1809	atoms\h_2\page-004.jpg\5329.svg
5130	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5130.svg
5408	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5408.svg
5407	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5407.svg
5444	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5444.svg
5137	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5137.svg
5194	page-004.jpg	g:1	g:1	yes	g:1	yes	8.7283	atoms\g_1\page-004.jpg\5194.svg
5136	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5136.svg
4909	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4909.svg
4721	page-004.jpg	a:1	a:1	yes	a:1	yes	10.9015	atoms\a_1\page-004.jpg\4721.svg
5469	page-004.jpg	m:1	m:1	yes	m:1	yes	14.9493	atoms\m_1\page-004.jpg\5469.svg
4910	page-004.jpg	c:1	c:1	yes	c:1	yes	24.6425	atoms\c_1\page-004.jpg\4910.svg
4722	page-004.jpg	a:1	a:1	yes	a:1	yes	8.4684	atoms\a_1\page-004.jpg\4722.svg
5135	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5135.svg
5193	page-004.jpg	g:1	g:1	yes	g:1	yes	8.6697	atoms\g_1\page-004.jpg\5193.svg
5134	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5134.svg
5133	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5133.svg
5132	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5132.svg
5296	page-004.jpg	h:1	h:1	yes	h:1	yes	10.1351	atoms\h_1\page-004.jpg\5296.svg
5406	page-004.jpg	e:1	d:1	no	d:1	no	18.4947	atoms\e_1\page-004.jpg\5406.svg
4723	page-004.jpg	a:1	a:1	yes	a:1	yes	8.9240	atoms\a_1\page-004.jpg\4723.svg
5119	page-004.jpg	e:1	e:1	yes	e:1	yes	11.7973	atoms\e_1\page-004.jpg\5119.svg
5405	page-004.jpg	b:1	b:1	yes	b:1	yes	15.9523	atoms\b_1\page-004.jpg\5405.svg
4884	page-004.jpg	c:1	c:1	yes	c:1	yes	25.3706	atoms\c_1\page-004.jpg\4884.svg
4724	page-004.jpg	a:1	a:1	yes	a:1	yes	7.5629	atoms\a_1\page-004.jpg\4724.svg
4754	page-004.jpg	b:1	b:1	yes	b:1	yes	11.2510	atoms\b_1\page-004.jpg\4754.svg
5254	page-004.jpg	d:1	d:1	yes	d:1	yes	11.6005	atoms\d_1\page-004.jpg\5254.svg
5474	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\5474.svg
5404	page-004.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-004.jpg\5404.svg
5445	page-004.jpg	j:1	j:1	yes	j:1	yes	5.4983	atoms\j_1\page-004.jpg\5445.svg
5124	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5124.svg
5231	page-004.jpg	i:1	i:1	yes	i:1	yes	17.0338	atoms\i_1\page-004.jpg\5231.svg
5258	page-004.jpg	d:1	d:1	yes	d:1	yes	17.8528	atoms\d_1\page-004.jpg\5258.svg
5123	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5123.svg
5191	page-004.jpg	g:1	g:1	yes	g:1	yes	8.8057	atoms\g_1\page-004.jpg\5191.svg
5122	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5122.svg
4882	page-004.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-004.jpg\4882.svg
5121	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5121.svg
4883	page-004.jpg	c:1	n:1	no	c:1	yes	24.9417	atoms\c_1\page-004.jpg\4883.svg
5327	page-004.jpg	h:2	a:1	no	a:1	no	11.4186	atoms\h_2\page-004.jpg\5327.svg
5120	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5120.svg
5294	page-004.jpg	h:1	h:1	yes	h:1	yes	18.2660	atoms\h_1\page-004.jpg\5294.svg
5129	page-004.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-004.jpg\5129.svg
